llat,llon,rlat,rlon
30.0394054331897,-92.87970824314574,30.04063939055123,-92.87630669061322
30.03945727257809,-92.87972493636627,30.04062605477136,-92.87633673879515
30.03950106032956,-92.87974181849505,30.04061494120422,-92.87636177897241
30.03953541828677,-92.87975010123633,30.04061063509394,-92.87638392017838
30.03956986738782,-92.87975840573888,30.04060201043781,-92.87642826605236
30.0396127330473,-92.87976661839977,30.04059586216454,-92.8764920893461
30.03965704382983,-92.87978367165363,30.04059389554127,-92.87652157814726
30.03970019619328,-92.87979195186598,30.04059415921336,-92.87654608937967
30.03973508718188,-92.87980036837168,30.04059192490654,-92.87655112391118
30.03977850661909,-92.87980870516094,30.04059008061512,-92.87659302867037
30.03981491553421,-92.87982603381019,30.04058573335389,-92.87661543064976
30.03985011203066,-92.87983453002389,30.04057690236996,-92.87664794791262
30.03987950237033,-92.87986089124261,30.04057266659495,-92.87668276702924
30.03992471025417,-92.87987827444674,30.04056841543158,-92.87671765363396
30.03996279095396,-92.87990466296246,30.040559543955,-92.87675029807704
30.03998980563144,-92.87991338292791,30.04055515913817,-92.87677285132438
30.0400387658278,-92.87989516212093,30.04054852132052,-92.87680048978123
30.04009051361477,-92.87989472423068,30.04053727826221,-92.87682580734287
30.04013247180897,-92.87988538311606,30.04052837906466,-92.87685855018717
30.04015849712447,-92.87988513781896,30.04051948346683,-92.87689132617257
30.04020807812757,-92.87986667114885,30.04050824653591,-92.87691667072659
30.04024037096537,-92.87984832624345,30.04049484942274,-92.87695963591111
30.04027140333227,-92.8798208864599,30.04049060875777,-92.87700752158003
30.04029239868052,-92.87978444196936,30.04048393552567,-92.87703537150901
30.04030463796733,-92.87974804814925,30.04048193755948,-92.87711633289358
30.04033451723577,-92.87971133045784,30.04048910267024,-92.87715190564974
30.04035698041451,-92.8796837259611,30.04049859479498,-92.87718251404512
30.04038968554156,-92.87966498576279,30.0405057388745,-92.8772055510524
30.04042648978636,-92.87967344518785,30.04052445857469,-92.87722866524611
30.04046338985308,-92.87968192258435,30.04055009710823,-92.87723643780824
30.04049146761895,-92.87969057327307,30.04057357162831,-92.877249410094
30.0405334522554,-92.87967156862841,30.04060403625776,-92.87724691858475
30.0405280625418,-92.87963506394637,30.04063454660662,-92.87724437825908
30.04052133217238,-92.87958943891587,30.04065793465952,-92.87723140082926
30.04052491250253,-92.87955275499709,30.04069554031034,-92.87721316684414
30.04053880466983,-92.87952497290297,30.04070719274404,-92.87720011820099
30.0405796808797,-92.87949651479549,30.04073860651264,-92.87718460374346
30.04062973014693,-92.87946773490933,30.04077195486231,-92.877163635548
30.04067091670386,-92.87943906400368,30.04079816210116,-92.87714521993114
30.04070450381412,-92.87941972825755,30.04083920171863,-92.87713450898303
30.0407395459025,-92.8794095513953,30.04086098969388,-92.87712650028956
30.04079751600965,-92.87937049465147,30.0409147429548,-92.87711559722653
30.04083249649208,-92.87935996543928,30.04098143715198,-92.87710451455999
30.04086414379317,-92.87932213608269,30.04101625476939,-92.87709627624308
30.04089590441416,-92.87928420887681,30.04104376377412,-92.87709072182871
30.04091963710326,-92.87925558101411,30.04106387617694,-92.87708787650247
30.0409419144864,-92.87921750139387,30.04110425597596,-92.87708215270865
30.04096423906573,-92.87917934167976,30.04115243805619,-92.87707362930074
30.04098144090083,-92.87916937430677,30.04118809252891,-92.8770651922629
